,itc_id,rand_index,IoU
86,0.0,0.27915918457170275,0.1785954075466631
87,1.0,0.0,0.0
88,2.0,0.0,0.0
89,3.0,0.0,0.0
90,4.0,0.5019588066100803,0.0
91,5.0,0.6320884860883622,0.18451612903225806
92,6.0,0.07378839312822948,0.3125
93,7.0,0.0,0.0
94,8.0,0.0,0.0
95,9.0,0.580211761711345,0.3215077605321508
96,10.0,0.3281341874345327,0.08173690932311622
97,11.0,0.7530747650940239,0.37962037962037964
98,12.0,0.21681742070391052,0.01819560272934041
99,13.0,0.8247564065724511,0.5567685589519651
100,14.0,0.3174384867981407,0.07169954476479515
101,0.0,0.6956269704057765,0.41360294117647056
102,1.0,0.732180712977663,0.6153846153846154
103,2.0,0.754190082880355,0.5559139784946237
104,3.0,0.8595313941273267,0.5579881656804734
105,4.0,0.42233162951793174,0.18203309692671396
106,5.0,0.8730499656405498,0.585802894555479
107,6.0,0.9189921375320813,0.6600896860986547
108,7.0,0.7906370970283229,0.6379084967320261
109,8.0,0.6694758614619548,0.41456582633053224
110,9.0,0.5596142354629852,0.2160721607216072
111,10.0,0.40419162703050204,0.17123287671232876
112,11.0,0.9700301279843707,0.7561801557737894
113,12.0,0.6871921473490821,0.42323735883609725
114,13.0,0.3836639183260906,0.0672606568832984
115,14.0,0.5433577231156551,0.3582658408766079
116,15.0,0.9517133561927144,0.7175925925925926
117,0.0,0.0,0.0
118,1.0,0.034747136031928354,0.16437139049311417
119,2.0,0.0,0.0
120,3.0,0.02222508596892232,0.13940002230400356
121,0.0,0.7731518857447126,0.31366691560866317
122,1.0,0.8769459848324499,0.5892857142857143
123,2.0,0.5155897723696429,0.3595505617977528
124,3.0,0.8446523364305804,0.5006644178677297
125,4.0,0.8122551680858746,0.6456228956228957
126,5.0,0.46371335055590196,0.49069148936170215
127,6.0,0.6829274310953192,0.44764188649080733
128,7.0,0.7161099132826321,0.5044334975369458
129,8.0,0.7519919437101542,0.4744186046511628
130,9.0,0.6804598946520973,0.5819575471698113
131,10.0,0.9634019729070377,0.7865604971839192
132,11.0,0.8140675660719747,0.544921875
133,12.0,0.8618675486852553,0.5428929242329368
